7,2024-05-03,473.5799866,473.5799866,473.5799866,473.5799866
7,2024-05-06,478.480011,478.480011,478.480011,478.480011
7,2024-05-07,479.1499939,479.1499939,479.1499939,479.1499939
7,2024-05-08,479.1400146,479.1400146,479.1400146,479.1400146
7,2024-05-09,481.6700134,481.6700134,481.6700134,481.6700134
7,2024-05-10,482.5400085,482.5400085,482.5400085,482.5400085
7,2024-05-13,482.4299927,482.4299927,482.4299927,482.4299927
7,2024-05-14,484.8299866,484.8299866,484.8299866,484.8299866
7,2024-05-15,490.6000061,490.6000061,490.6000061,490.6000061
7,2024-05-16,489.6799927,489.6799927,489.6799927,489.6799927
7,2024-05-17,490.269989,490.269989,490.269989,490.269989
7,2024-05-20,490.75,490.75,490.75,490.75
7,2024-05-21,491.9899902,491.9899902,491.9899902,491.9899902
7,2024-05-22,490.6600037,490.6600037,490.6600037,490.6600037
7,2024-05-23,487.0599976,487.0599976,487.0599976,487.0599976
7,2024-05-24,490.480011,490.480011,490.480011,490.480011
7,2024-05-28,490.5899963,490.5899963,490.5899963,490.5899963
7,2024-05-29,486.980011,486.980011,486.980011,486.980011
7,2024-05-30,484.1199951,484.1199951,484.1199951,484.1199951
7,2024-05-31,488.0499878,488.0499878,488.0499878,488.0499878
7,2024-06-03,488.6499939,488.6499939,488.6499939,488.6499939
7,2024-06-04,489.3999939,489.3999939,489.3999939,489.3999939
7,2024-06-05,495.2099915,495.2099915,495.2099915,495.2099915
7,2024-06-06,495.1099854,495.1099854,495.1099854,495.1099854
7,2024-06-07,494.6499939,494.6499939,494.6499939,494.6499939
7,2024-06-10,495.9599915,495.9599915,495.9599915,495.9599915
7,2024-06-11,497.3099976,497.3099976,497.3099976,497.3099976
7,2024-06-12,501.5499878,501.5499878,501.5499878,501.5499878
7,2024-06-13,502.730011,502.730011,502.730011,502.730011
7,2024-06-14,502.6499939,502.6499939,502.6499939,502.6499939
7,2024-06-17,506.5599976,506.5599976,506.5599976,506.5599976
7,2024-06-18,507.8500061,507.8500061,507.8500061,507.8500061
7,2024-06-20,506.5700073,506.5700073,506.5700073,506.5700073
7,2024-06-21,505.7999878,505.7999878,505.7999878,505.7999878
7,2024-06-24,504.2799988,504.2799988,504.2799988,504.2799988
7,2024-06-25,506.2600098,506.2600098,506.2600098,506.2600098
7,2024-06-26,507.0499878,507.0499878,507.0499878,507.0499878
7,2024-06-27,507.519989,507.519989,507.519989,507.519989
7,2024-06-28,503.8500061,503.8500061,503.8500061,503.8500061
7,2024-07-01,505.2099915,505.2099915,505.2099915,505.2099915
7,2024-07-02,508.3399963,508.3399963,508.3399963,508.3399963
7,2024-07-03,510.9400024,510.9400024,510.9400024,510.9400024
7,2024-07-05,513.7999878,513.7999878,513.7999878,513.7999878
7,2024-07-08,514.3300171,514.3300171,514.3300171,514.3300171
7,2024-07-09,514.7199707,514.7199707,514.7199707,514.7199707
7,2024-07-10,520.039978,520.039978,520.039978,520.039978
7,2024-07-11,515.5,515.5,515.5,515.5
7,2024-07-12,518.3400269,518.3400269,518.3400269,518.3400269
7,2024-07-15,519.8499756,519.8499756,519.8499756,519.8499756
7,2024-07-16,523.1699829,523.1699829,523.1699829,523.1699829
7,2024-07-17,515.8900146,515.8900146,515.8900146,515.8900146
7,2024-07-18,511.8599854,511.8599854,511.8599854,511.8599854
7,2024-07-19,508.230011,508.230011,508.230011,508.230011
7,2024-07-22,513.7299805,513.7299805,513.7299805,513.7299805
7,2024-07-23,512.9299927,512.9299927,512.9299927,512.9299927
7,2024-07-24,501.0599976,501.0599976,501.0599976,501.0599976
7,2024-07-25,498.4899902,498.4899902,498.4899902,498.4899902
7,2024-07-26,504.0499878,504.0499878,504.0499878,504.0499878
7,2024-07-29,504.4599915,504.4599915,504.4599915,504.4599915
7,2024-07-30,501.9599915,501.9599915,501.9599915,501.9599915
7,2024-07-31,509.9200134,509.9200134,509.9200134,509.9200134
7,2024-08-01,502.9599915,502.9599915,502.9599915,502.9599915
7,2024-08-02,493.7200012,493.7200012,493.7200012,493.7200012
7,2024-08-05,478.9400024,478.9400024,478.9400024,478.9400024
7,2024-08-06,483.8999939,483.8999939,483.8999939,483.8999939
7,2024-08-07,480.1700134,480.1700134,480.1700134,480.1700134
7,2024-08-08,491.2399902,491.2399902,491.2399902,491.2399902
7,2024-08-09,493.5899963,493.5899963,493.5899963,493.5899963
7,2024-08-12,493.6700134,493.6700134,493.6700134,493.6700134
7,2024-08-13,501.9899902,501.9899902,501.9899902,501.9899902
7,2024-08-14,503.9299927,503.9299927,503.9299927,503.9299927
7,2024-08-15,512.2000122,512.2000122,512.2000122,512.2000122
7,2024-08-16,513.289978,513.289978,513.289978,513.289978
7,2024-08-19,518.3300171,518.3300171,518.3300171,518.3300171
7,2024-08-20,517.3200073,517.3200073,517.3200073,517.3200073
7,2024-08-21,519.5300293,519.5300293,519.5300293,519.5300293
7,2024-08-22,514.9000244,514.9000244,514.9000244,514.9000244
7,2024-08-23,520.8099976,520.8099976,520.8099976,520.8099976
7,2024-08-26,519.1799927,519.1799927,519.1799927,519.1799927
7,2024-08-27,520.0499878,520.0499878,520.0499878,520.0499878
7,2024-08-28,516.9400024,516.9400024,516.9400024,516.9400024
7,2024-08-29,516.9400024,516.9400024,516.9400024,516.9400024
7,2024-08-30,522.2299805,522.2299805,522.2299805,522.2299805
